loss,data_loss,dirichlet_loss,neumann_loss
0.021520907059311867,0.017941484227776527,7.727908086962998e-05,0.000561326218303293
0.029335012659430504,0.018041661009192467,0.0003422450099606067,0.0015741803217679262
0.020254993811249733,0.016781052574515343,0.00023677143326494843,0.0002212452091043815
0.019258899614214897,0.014650722965598106,0.0002368111308896914,0.00044801304466091096
0.022697582840919495,0.013319218531250954,0.00040136720053851604,0.00107293832115829
0.014529326930642128,0.012933761812746525,0.00013322463200893253,5.2663694077637047e-05
0.01888256147503853,0.01261870563030243,0.0003737675433512777,0.0005052361520938575
0.017918452620506287,0.012271231040358543,0.00017648337234277278,0.0007764775073155761
0.014682311564683914,0.011947685852646828,0.0002612688986118883,2.4387210942222737e-05
0.015625540167093277,0.011496705934405327,0.00017736482550390065,0.00047103711403906345
0.015675202012062073,0.011220206506550312,0.00016252776549663395,0.000565943424589932
0.01292468048632145,0.011175235733389854,0.00014513103815261275,5.962686918792315e-05
0.012798044830560684,0.011030993424355984,0.00010844545613508672,0.00013651943299919367
0.014361632987856865,0.010785483755171299,0.00015632102440577,0.0004025878442917019
0.01260288991034031,0.010577231645584106,0.00010414211283205077,0.00019684748258441687
0.011679948307573795,0.010290493257343769,0.00013697978283744305,3.931449100491591e-06
0.011351182125508785,0.00982043705880642,8.837557106744498e-05,0.00012939782754983753
0.01175596285611391,0.009343085810542107,0.00011513975186971948,0.0002522958966437727
0.010595020838081837,0.008904899470508099,0.00012243789387866855,9.314853377873078e-05
0.009985760785639286,0.008583021350204945,0.0001366150245303288,7.317717972910032e-06
0.010372464545071125,0.008456340990960598,0.000126455255667679,0.00013031424896325916
0.01002265140414238,0.008407697081565857,8.628328214399517e-05,0.00015042422455735505
0.009050057269632816,0.008084511384367943,8.594863902544603e-05,2.1211955754552037e-05
0.008656882680952549,0.007623979356139898,8.542197610950097e-05,3.573667345335707e-05
0.009046748280525208,0.007412905804812908,0.00010268032201565802,0.00012140798207838088
0.008407540619373322,0.007416201289743185,6.061233580112457e-05,7.70430124248378e-05
0.007930191233754158,0.007381665986031294,5.3503452363656834e-05,2.698162916203728e-06
0.007819387130439281,0.007030659355223179,4.8559053539065644e-05,6.062749889679253e-05
0.007704585790634155,0.006568802986294031,6.847411714261398e-05,9.020830475492403e-05
0.007075965404510498,0.006312898825854063,6.90984379616566e-05,1.4416384146898054e-05
0.0069299861788749695,0.006282148417085409,4.917154728900641e-05,3.122444832115434e-05
0.007028494495898485,0.006168832536786795,4.592926779878326e-05,8.007387077668682e-05
0.006429326720535755,0.0058441259898245335,5.257600423647091e-05,1.1888150766026229e-05
0.006344600114971399,0.005615842062979937,5.852417598362081e-05,2.8703281714115292e-05
0.0062258983962237835,0.005571978632360697,3.6218265449861065e-05,5.8347464801045135e-05
0.005845657549798489,0.0055303312838077545,2.9831206120434217e-05,3.402836000532261e-06
0.005803640000522137,0.005330955144017935,2.953655712190084e-05,3.5463835956761613e-05
0.005700552836060524,0.005104888696223497,4.25125690526329e-05,3.4107593819499016e-05
0.005331230815500021,0.004980569705367088,3.366553210071288e-05,2.8011306767439237e-06
0.005385254975408316,0.0049270945601165295,2.611731360957492e-05,3.939750240533613e-05
0.00505842175334692,0.004773380700498819,2.546350151533261e-05,6.0812085393990856e-06
0.0050360639579594135,0.004561879206448793,3.580031989258714e-05,2.3236290871864185e-05
0.004881133325397968,0.004439845215529203,3.5713565011974424e-05,1.6830468666739762e-05
0.00472815427929163,0.0043935636058449745,2.8095231755287386e-05,1.072772192856064e-05
0.004639176651835442,0.0043222722597420216,2.2278660253505222e-05,1.8823498976416886e-05
0.004465244710445404,0.004194718319922686,2.4234252123278566e-05,5.6367266552115325e-06
0.004417359828948975,0.004060470499098301,2.7219357434660196e-05,1.693921694823075e-05
0.004269381985068321,0.003981155809015036,2.6340267140767537e-05,4.964661457051989e-06
0.004194148816168308,0.003945252392441034,1.8964219634654e-05,1.1850854207295924e-05
0.0040724813006818295,0.0038510458543896675,1.8608232494443655e-05,7.070639640005538e-06
0.003967837896198034,0.0036904888693243265,2.504715848772321e-05,5.375462023948785e-06
0.003906532656401396,0.0035878578200936317,2.6335057555115782e-05,1.1064816135331057e-05
0.003787651192396879,0.0035719864536076784,2.099851189996116e-05,1.135947968577966e-06
0.003706882009282708,0.003507817629724741,1.6182322724489495e-05,7.448191354342271e-06
0.0036535412073135376,0.003358995309099555,2.5173450922011398e-05,8.5623187260353e-06
0.0035065808333456516,0.0032906625419855118,2.0797398974536918e-05,1.588847908351454e-06
0.0034647565335035324,0.003284890204668045,1.576744398334995e-05,4.43833414465189e-06
0.0034153980668634176,0.003197362879291177,1.577003058628179e-05,1.2066952876921277e-05
0.003327237907797098,0.003078447189182043,1.9633222109405324e-05,1.0491724424355198e-05
0.0032207381445914507,0.0030143456533551216,1.8892669686465524e-05,3.4931754271383397e-06
0.003145224414765835,0.002996261464431882,1.4361459761857986e-05,1.0696759318307159e-06
0.0030768299475312233,0.0028992111328989267,1.606068508408498e-05,3.402412630748586e-06
0.003069718135520816,0.002801822032779455,2.139602838724386e-05,1.0787170140247326e-05
0.00311614410020411,0.0027901644352823496,1.4073487363930326e-05,3.7048950616735965e-05
0.0036226813681423664,0.002723418641835451,1.4909483070368879e-05,0.00015003359294496477
0.00638100691139698,0.0026681851595640182,1.7119002222898416e-05,0.0007083263481035829
0.019164882600307465,0.0025943436194211245,3.180044950568117e-05,0.00325050693936646
0.004171761684119701,0.0027387056034058332,2.5014802304212935e-05,0.00023658163263462484
0.03367103263735771,0.0029126887675374746,2.7960699299001135e-05,0.006095747463405132
0.01729816570878029,0.003153823083266616,2.053128628176637e-05,0.002787805860862136
0.015945032238960266,0.0034790951758623123,6.508473597932607e-05,0.0023630179930478334
0.016370519995689392,0.003920624498277903,8.570625504944474e-05,0.002318566432222724
0.00582903902977705,0.00429519871249795,5.7878063671523705e-05,0.00019101188809145242
0.013708828017115593,0.003854082664474845,9.138444875134155e-05,0.00178818020503968
0.005049267318099737,0.0034036869183182716,8.897628140402958e-05,0.00015116353461053222
